group,pre_over_size,std_dev,transmission,manually_inspected,has_dcvs,has_tracing_issues,dont_consider_electrical,notes,in_utct
15978,9.48E-07,6.54E-08,,,,,,,
10642,9.49E-07,2.89E-07,,,,,,,
23691,9.51E-07,3.02E-08,,,,,,,
13854,9.52E-07,5.59E-08,,,,,,,
22673,9.53E-07,5.90E-08,,,,,,,
18331,9.53E-07,,,,,,,,
19981,9.54E-07,4.61E-08,,,,,,,
16360,9.54E-07,1.86E-08,,,,,,,
13340,9.57E-07,3.07E-08,,,,,,,
16401,9.58E-07,2.96E-08,,,,,,,
13803,9.62E-07,1.30E-07,,,,,,,
16435,9.66E-07,1.70E-08,,,,,,,
159742,9.67E-07,,,,,,,,
152363,9.68E-07,5.74E-08,,,,,,,
18557,9.70E-07,5.54E-09,,,,,,,
23741,9.72E-07,6.16E-08,,,,,,,
34221,9.75E-07,2.76E-07,,,,,,,
24938,9.75E-07,1.89E-07,,,,,,,
25192,9.76E-07,2.32E-08,,,,,,,
11828,9.77E-07,2.57E-08,,,,,,,
20004,9.78E-07,5.82E-08,,,,,,,
16924,9.78E-07,,,,,,,,
24100,9.80E-07,9.62E-09,,,,,,,
152868,9.81E-07,1.37E-08,,,,,,,
11240,9.87E-07,7.11E-08,,,,,,,
13341,9.91E-07,2.94E-08,,,,,,,
22801,9.94E-07,5.02E-08,,,,,,,
21183,9.95E-07,5.06E-08,,,,,,,
18340,9.99E-07,6.80E-10,,,,,,,
24153,1.00E-06,1.01E-07,,,,,,,
14161,1.01E-06,8.04E-08,,,,,,,
20836,1.01E-06,1.61E-07,,,,,,,
15905,1.01E-06,7.17E-08,,,,,,,
22971,1.01E-06,2.02E-07,,,,,,,
24113,1.01E-06,1.08E-08,,,,,,,
19502,1.01E-06,1.37E-07,,,,,,,
14224,1.01E-06,2.55E-08,,,,,,,
29057,1.02E-06,2.33E-08,,,,,,,
11261,1.02E-06,5.83E-08,,,,,,,
152548,1.04E-06,6.63E-08,,,,,,,
28596,1.04E-06,6.06E-07,,,,,,,
14745,1.05E-06,5.45E-08,,,,,,,
19492,1.05E-06,2.54E-08,,,,,,,
12569,1.05E-06,4.85E-07,,,,,,,
10952,1.05E-06,4.11E-09,,,,,,,
28762,1.06E-06,3.58E-07,,,,,,,
22457,1.07E-06,3.57E-07,,,,,,,
20519,1.07E-06,8.91E-08,,,,,,,
16938,1.07E-06,1.39E-07,,,,,,,
14268,1.07E-06,3.43E-08,,,,,,,
19834,1.08E-06,6.95E-08,,,,,,,
12075,1.09E-06,9.35E-09,,,,,,,
19523,1.09E-06,1.88E-07,,,,,,,
23320,1.09E-06,4.18E-08,,,,,,,
18181,1.10E-06,3.02E-07,,,,,,,
14179,1.12E-06,7.76E-08,,,,,,,
14345,1.14E-06,1.70E-08,,,,,,,
19760,1.20E-06,9.97E-08,,,,,,,
15739,1.20E-06,2.82E-08,,,,,,,
20020,1.20E-06,6.94E-08,,,,,,,
24613,1.24E-06,9.70E-08,,,,,,,
16285,1.26E-06,4.45E-08,,,,,,,
18802,1.26E-06,2.11E-08,,,,,,,
25142,1.29E-06,7.30E-08,,,,,,,
40030,1.53E-06,9.26E-08,,,,,,,
